Full_En,Last_name ,Last_name_En ,First_name,First_name_En,Father_name,Company_name ,CompamyID_number,Country_Ukr,Coutry_En
Kurmaz Jury,Курмаз,Kurmaz,Юрiй,Jury,Павлович,"Публічне акціонерне товариство ""Укртелеком""",21560766,Україна,Ukraine
Kalugin Tetyana,Калугіна,Kalugin,Тетяна,Tetyana,Іванівна,"Публічне акціонерне товариство ""Дружківський машинобудівний завод""",165669,Україна,Ukraine
Degtyarev Oleksiy ,Дегтярьов,Degtyarev,Олексій,Oleksiy ,Пилипович,"Приватне акціонерне товариство ""ДТЕК ПЕМ-ЕНЕРГОВУГІЛЛЯ""",169845,Україна,Ukraine
Podoprigora Anatoly,Подопригора,Podoprigora,Анатолій,Anatoly,Іванович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРОМИСЛОВА КОМПАНІЯ ""ЗБАГАЧУВАЧ""",39784028,Україна,Ukraine
Pylypenko Oleksandr,Пилипенко,Pylypenko,Олександр,Oleksandr,Володимирович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПАЛИВНО-ЕНЕРГЕТИЧНА КОМПАНІЯ ""ГАЗ-ЕНЕРГО""",35420777,Україна,Ukraine
Pylypenko Oleksandr,Пилипенко,Pylypenko,Олександр,Oleksandr,Володимирович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПАЛИВНО-ЕНЕРГЕТИЧНА КОМПАНІЯ ""ГАЗ-ЕНЕРГО""",35420777,Україна,Ukraine
Sats Gennady,Сац,Sats,Геннадій,Gennady,Олексійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПАЛИВНО-ЕНЕРГЕТИЧНА КОМПАНІЯ ""ГАЗ-ЕНЕРГО""",35420777,Україна,Ukraine
Bulycheva Nataliya ,Буличева,Bulycheva,Марина,Nataliya ,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КРОНУС ЛТД""",,Україна,Ukraine
Zander Nadiya ,Судак,Zander,Надія,Nadiya ,Григорівна,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ДТЕК ДОБРОПІЛЬСЬКА ЦЗФ""",176472,Україна,Ukraine
Zaitseva Tetyana,Зайцева,Zaitseva,Тетяна,Tetyana,Вікторівна,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ХАРЦИЗЬКИЙ ТРУБНИЙ ЗАВОД""",191135,Україна,Ukraine
Markov Maksym ,Марков,Markov,Максим,Maksym ,Олександрович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОМПАНІЯ З УПРАВЛІННЯ АКТИВАМИ ""СВАРОГ ЕССЕТ МЕНЕДЖМЕНТ""",33499232,Україна,Ukraine
Pivovarov Leonid,Півоваров,Pivovarov,Леонід,Leonid,,ЕНЕРДЖІ СТАНДАРД ФАНД МЕНЕДЖМЕНТ ЛІМІТЕД,,Кіпр,Cyprus
BARINOV Oleksiyander,BARINOV,BARINOV,Oleksiyander,Oleksiyander,,VIDEO CONTENT LIBRARY LIMITED,NI622105,Велика Британія,United Kingdom
Wysocki Gennady,Висоцький,Wysocki,Геннадій,Gennady,Геннадійович,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ХАРКІВСЬКИЙ МАШИНОБУДІВНИЙ ЗАВОД ""СВІТЛО ШАХТАРЯ""",165712,Україна,Ukraine
Geza Alina,Геза,Geza,Аліна,Alina,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПЕРШИЙ РАДНИК""",33523815,Україна,Ukraine
Geza Alina,Геза,Geza,Аліна,Alina,Вікторівна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВУГЛЕХІМІЧНА ЛАБОРАТОРІЯ""",34604192,Україна,Ukraine
Lozoviy Vadym ,Лозовий,Lozoviy,Вадим,Vadym ,Миколайович,UKRPOLBUD,5742058776,Польща,Poland
Parkhomenko Dmytro,Пархоменко,Parkhomenko,Дмитро,Dmytro,,INDUSTRY EAST EUROPE INVESTMENTS LTD.,4842985,Велика Британія,United Kingdom
Lohvynskyy Igor,Логвинський,Lohvynskyy,Ігор,Igor,Володимирович,"Товариство з обмеженою відповідальністю ""Союзторгінвест""",37716312,Україна,Ukraine
Shvets Maria,Швець,Shvets,Марія,Maria,Петрівна,"Адвокатське об’єднання ""Експертна рада МЮ України""",39397202,Україна,Ukraine
Shvets Maria,Швець,Shvets,Марія,Maria,Петрівна,"Товариство з обмеженою відповідальністю ""Юридична компанія ""Золота середина""",35310856,Україна,Ukraine
Shvets Maria,Швець,Shvets,Марія,Maria,Петрівна,"Товариство з обмеженою відповідальністю ""Адвокатська компанія ""Золота середина""",37884206,Україна,Ukraine
Shvets Maria,Швець,Shvets,Марія,Maria,Петрівна,"Товариство з обмеженою відповідальністю ""Юридична компанія ""Анкіл""",39761278,Україна,Ukraine
Akhmetova Liliya,Ахметова,Akhmetova,Лiлiя,Liliya,Миколаївна,"АКЦІОНЕРНЕ ТОВАРИСТВО ""СИСТЕМ КЕПІТАЛ МЕНЕДЖМЕНТ""",31227326,Україна,Ukraine
Akhmetov Damir,Ахметов,Akhmetov,Дамір,Damir,Рінатович,ДТЕК РЕНЬЮЕБЛЗ Б.В.,58729011,Нідерланди,Netherlands
Akhmetov Damir,Ахметов,Akhmetov,Дамір,Damir,Рінатович,DTEK OIL&GAS B.V.,34284942,Нідерланди,Netherlands
Akhmetov Damir,Ахметов,Akhmetov,Дамір,Damir,Рінатович,ДТЕК ЕНЕРДЖI Б.В.,34334895,Нідерланди,Netherlands
Akhmetov Damir,Ахметов,Akhmetov,Дамір,Damir,Рінатович,SCM ADVISORS (UK) LIMITED,8275848,Велика Британія,United Kingdom
Tatkova Elena,Татькова,Tatkova,Олена,Elena,Вікторівна,Iberoglobal Investments 2000 SL,B93483592,Іспанія,Spain
Zhurylo Mykhola,Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 8""",41581750,Україна,Ukraine
Zhurylo Mykhola,Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 1""",41581457,Україна,Ukraine
Zhurylo Mykhola,Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 9""",41582120,Україна,Ukraine
Zhurylo Mykhola,Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 2""",41581331,Україна,Ukraine
Zhurylo Mykhola,Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 7""",41582251,Україна,Ukraine
Zhurylo Mykhola,Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 4""",41581530,Україна,Ukraine
Zhurylo Mykhola,Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 5""",41581656,Україна,Ukraine
Zhurylo Mykhola,Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""Юнайтед Табако""",40930346,Україна,Ukraine
Zhurylo Mykhola,Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 3""",41581195,Україна,Ukraine
Zhurylo Mykhola,Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 6""",41581986,Україна,Ukraine
Zhurylo Mykhola,Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 10""",41582419,Україна,Ukraine
Zhurylo Mykhola,Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""Енерджі Солар""",41437521,Україна,Ukraine
Zhurylo Mykhola,Журило,Zhurylo,Микола,Mykhola,Миколайович,"Товариство з обмеженою відповідальністю ""ЕТГ СОЛАР 7""",41582251,Україна,Ukraine
Boyko Olena,Бойко,Boyko,Олена,Olena,Олексіївна,Alderton Business LLP​,OC376622,Велика Британія,United Kingdom
Boyko Olena,Бойко,Boyko,Олена,Olena,Олексіївна,"Товариство з обмеженою відповідальністю ""Світ сталі""",35935913,Україна,Ukraine
Kiro Vitali,Кіро,Kiro,Віталій,Vitali,Іванович,VK Tobacco FZE,,ОАЕ,United Arab Emirates
Kiro Olga,Кіро,Kiro,Ольга,Olga,Юріївна,Alderton Business LLP​,OC376622,Велика Британія,United Kingdom
Tereshchenko Oleksandr,Терещенко,Tereshchenko,Олександр,Oleksandr,Юрійович,Berly Trade Ltd,149553,Сейшельські Острови,Seychelles
Borisenko Denis,Борисенко,Borisenko,Денис,Denis,Валерійович,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ - УКРОП""",39479782,Україна,Ukraine
Grishin Jaroslav,Гришин,Grishin,Ярослав,Jaroslav,Володимирович,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ - УКРОП""",39479782,Україна,Ukraine
Chabanyuk Yuri,Чабанюк,Chabanyuk,Юрій,Yuri,Анатолійович,"Товариство з обмеженою відповідальністю ""СКІФ Україна""",21730228,Україна,Ukraine
Chabanyuk Yuri,Чабанюк,Chabanyuk,Юрій,Yuri,Анатолійович,Berly Trade Ltd,149553,Сейшельські Острови,Seychelles
Chabanyuk Yuri,Чабанюк,Chabanyuk,Юрій,Yuri,Анатолійович,Madison Motor Factors Ltd,8194717,Велика Британія,United Kingdom
Maybozhenko Volodymyr,Майбоженко,Maybozhenko,Володимир,Volodymyr,Володимирович,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ - УКРОП""",39479782,Україна,Ukraine
Rabanne Nikita,Рабан,Rabanne,Микита,Nikita,Тарасович,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ - УКРОП""",39479782,Україна,Ukraine
Tailor Alexander,Кравець,Tailor,Олександр,Alexander,Володимирович,"Товариство з обмеженою відповідальністю ""Енерджі трейд груп""",36716332,Україна,Ukraine
Pozhidayev Constantin,Пожидаєв,Pozhidayev,Костянтин,Constantin,Едуардович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ НАУКОВО-ВИРОБНИЧЕ ПІДПРИЄМСТВО ""УКРАЇНСЬКІ АВІАЦІЙНІ СИСТЕМИ""",40358580,Україна,Ukraine
Didenko Novel,Діденко,Didenko,Роман,Novel,Віталійович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ НАУКОВО-ВИРОБНИЧЕ ПІДПРИЄМСТВО ""УКРАЇНСЬКІ АВІАЦІЙНІ СИСТЕМИ""",40358580,Україна,Ukraine
Groisman Yulia,Гройсман,Groisman,Юлія,Yulia,,Gvc Marketing (UK) Limited,4903940,Велика Британія,United Kingdom
Groisman Yulia,Гройсман,Groisman,Юлія,Yulia,,2100 Сonsultancy Ltd,10750123,Велика Британія,United Kingdom
Nosenko Serhiy,Носенко,Nosenko,Сергій,Serhiy,Михайлович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,Україна,Ukraine
Kolesnikov Ruslan,Колєсніков,Kolesnikov,Руслан,Ruslan,Сергійович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,Україна,Ukraine
Byedovoy Constantin,Бєдовой,Byedovoy,Костянтин,Constantin,Анатолійович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,Україна,Ukraine
Byedovoy Constantin,Бєдовой,Byedovoy,Костянтин,Constantin,Анатолійович,"Громадська організація ""Всеукраїнське об'єднання ""Громадянин""",39990611,Україна,Ukraine
Golubov Oksana,Голубова,Golubov,Оксана,Oksana,Михайлівна,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,Україна,Ukraine
Lubkivsky Markiyan,Лубківський,Lubkivsky,Маркіян,Markiyan,Романович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,Україна,Ukraine
Mandzij Peter,Мандзій,Mandzij,Петро,Peter,Васильович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,Україна,Ukraine
Sidoruk Anatoly,Сидорук,Sidoruk,Анатолій,Anatoly,Володимирович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,Україна,Ukraine
Slyepova Love,Слєпова,Slyepova,Любов,Love,Федорівна,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,Україна,Ukraine
Strepochenko Nikolai,Стрепоченко,Strepochenko,Микола,Nikolai,Борисович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,Україна,Ukraine
Druzenko Gennady,Друзенко,Druzenko,Геннадій,Gennady,Володимирович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,Україна,Ukraine
Kotlyar Oleg,Котляр,Kotlyar,Олег,Oleg,Вікторович,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,Україна,Ukraine
Starling Iryna,Шпак,Starling,Ірина,Iryna,Володимирівна,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДСЬКО-ПОЛІТИЧНИЙ РУХ ВАЛЕНТИНА НАЛИВАЙЧЕНКА ""СПРАВЕДЛИВІСТЬ""",39688832,Україна,Ukraine
Dementiev Volodymyr,Дементьєв,Dementiev,Володимир,Volodymyr,Ілліч,"Товариство з обмеженою відповідальністю ""Зелена діброва""",38487965,Україна,Ukraine
Dementiev Volodymyr,Дементьєв,Dementiev,Володимир,Volodymyr,Ілліч,"Товариство з обмеженою відповідальністю ""Башта-2""",39092916,Україна,Ukraine
Blyzniuk Serhiy ,Близнюк,Blyzniuk,Сергій,Serhiy ,Анатолійович,"Публічне акціонерне товариство ""Енергомашспецсталь""",210602,Україна,Ukraine
Moskovskyi Serhiy ,Московський,Moskovskyi,Сергій,Serhiy ,Вікторович,FINEROAD BUSINESS LLP,OC360344,Велика Британія,United Kingdom
Moskovskyi Serhiy ,Московський,Moskovskyi,Сергій,Serhiy ,Вікторович,"Публічне акціонерне товариство ""Енергомашспецсталь""",210602,Україна,Ukraine
Telegina Ludmila,Телегіна,Telegina,Людмила,Ludmila,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ КОМПАНІЯ ""МІЖНАРОДНІ ДІЛОВІ ПРОЕКТИ""",30004376,Україна,Ukraine
Telegina Ludmila,Телегіна,Telegina,Людмила,Ludmila,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГЕОФОРС""",34715578,Україна,Ukraine
Telegina Ludmila,Телегіна,Telegina,Людмила,Ludmila,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СЕРВІС А""",32702111,Україна,Ukraine
Telegina Ludmila,Телегіна,Telegina,Людмила,Ludmila,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТИМТЕЛ""",38530198,Україна,Ukraine
Telegina Ludmila,Телегіна,Telegina,Людмила,Ludmila,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФЕНІКС""",30458440,Україна,Ukraine
Telegina Ludmila,Телегіна,Telegina,Людмила,Ludmila,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ФІРМА ""БЕЮТАГА""",24227197,Україна,Ukraine
Ulyahina Antonina,Ульяхіна,Ulyahina,Антоніна,Antonina,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЄВРООРГАНІК-ДНІПРОПЕТРОВСЬК""",39961617,Україна,Ukraine
Ulyahina Antonina,Ульяхіна,Ulyahina,Антоніна,Antonina,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ФІРМА ""БЕЮТАГА""",24227197,Україна,Ukraine
Ulyahina Antonina,Ульяхіна,Ulyahina,Антоніна,Antonina,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДНІПРОМОЛІНВЕСТ""",39804616,Україна,Ukraine
Ulyahina Antonina,Ульяхіна,Ulyahina,Антоніна,Antonina,Миколаївна,"ДНІПРОПЕТРОВСЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ВСЕУКРАЇНСЬКОГО ОБ'ЄДНАННЯ ""БАТЬКІВЩИНА""",25788756,Україна,Ukraine
Ulyahina Antonina,Ульяхіна,Ulyahina,Антоніна,Antonina,Миколаївна,"УКРАЇНСЬКО-КІПРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ З ІНОЗЕМНИМИ ІНВЕСТИЦІЯМИ""ЕНЕРГОТРЕЙД""",23073384,Україна,Ukraine
Ulyahina Antonina,Ульяхіна,Ulyahina,Антоніна,Antonina,Миколаївна,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФЕНІКС""",30458440,Україна,Ukraine
Chechotkin Arthur,Чечьоткін,Chechotkin,Артур,Arthur,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КРУЇЗ АТЛАНТІК""",31283159,Україна,Ukraine
Chechotkin Arthur,Чечьоткін,Chechotkin,Артур,Arthur,Леонідович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АРМАКС ЛТД""",37351805,Україна,Ukraine
