,Unnamed: 0,guid,first,last,mid,total_income,income,total_area,estate,cars,debt,assets,internal_id
19,19,nacp_a669d585-1e8b-422f-bf44-5089aaa5d08e,Віталій,Швець,Михайлович,308055,"[{'size': 202448.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 64549.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 6517.0, 'sizeIncome_hidden': 0, 'type': 'other', 'is_foreign': 0}, {'size': 34541.0, 'sizeIncome_hidden': 0, 'type': 'other', 'is_foreign': 0}]",50325,"[{'area': 10900.0, 'date': '16.06.2005', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 8900.0, 'date': '16.06.2005', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 9067.0, 'date': '20.01.2010', 'cost': '12206', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 160.0, 'date': '28.08.2008', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'house', 'area_hidden': False}, {'area': 1171.0, 'date': '15.12.2017', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 8597.0, 'date': '15.12.2017', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 3675.0, 'date': '15.12.2017', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 5355.0, 'date': '15.12.2017', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 2500.0, 'date': '20.05.2019', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}]","[{'brand': 'ВАЗ', 'cost': 0, 'date': '19.07.2007', 'year': 2007.0, 'dnt_costDate_hidden': True, 'dnt_graduationYear_hidden': False, 'type': 'car'}, {'brand': 'ПА 004', 'cost': 0, 'date': '05.03.2008', 'year': 2007.0, 'dnt_costDate_hidden': True, 'dnt_graduationYear_hidden': False, 'type': 'other'}, {'brand': 'МТЗ-82', 'cost': 50000.0, 'date': '17.11.2014', 'year': 1986.0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': False, 'type': 'farm_machinery'}]",0,0,17340.0
20,20,nacp_a6b5c5f2-f61c-4da9-b5f2-843feabf669c,Володимир,Загородній,Петрович,1270378,"[{'size': 633158.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 183992.0, 'sizeIncome_hidden': 0, 'type': 'pension', 'is_foreign': 0}, {'size': 104328.0, 'sizeIncome_hidden': 0, 'type': 'pension', 'is_foreign': 0}, {'size': 83427.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 265473.0, 'sizeIncome_hidden': 0, 'type': 'business', 'is_foreign': 0}]",1237,"[{'area': 83.0, 'date': '06.09.1990', 'cost': '2000', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'house', 'area_hidden': False}, {'area': 82.0, 'date': '27.06.1997', 'cost': '15', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}, {'area': 72.3, 'date': '19.02.1993', 'cost': '14612', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}, {'area': 1000.0, 'date': '19.07.2006', 'cost': '5050', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}]","[{'brand': 'Хюндай', 'cost': 207175.0, 'date': '23.08.2011', 'year': 2011.0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': False, 'type': 'car'}, {'brand': 'KIA', 'cost': 198265.0, 'date': '26.11.2013', 'year': 2013.0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': False, 'type': 'car'}]",0,"[{'assetsCurrency': 'UAH', 'size': 1300000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}]",6745.0
21,21,nacp_a6d3038a-2e0c-4fff-8322-c56a07a48d17,Геннадій,Кондаков,Вікторович,1528763,"[{'size': 705201.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 170.0, 'sizeIncome_hidden': 0, 'type': 'other', 'is_foreign': 0}, {'size': 742269.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 233.0, 'sizeIncome_hidden': 0, 'type': 'other', 'is_foreign': 0}, {'size': 80890.0, 'sizeIncome_hidden': 0, 'type': 'business', 'is_foreign': 0}]",46089,"[{'area': 159.4, 'date': '11.04.2008', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'house', 'area_hidden': False}, {'area': 600.0, 'date': '11.04.2008', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 42.9, 'date': '19.09.2017', 'cost': '32243', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}, {'area': 45253.0, 'date': '19.06.2016', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 35.3, 'date': '01.12.2016', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}]",0,"[{'size': 497226.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'loans_received'}]","[{'assetsCurrency': 'UAH', 'size': 22620.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 750000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 51761.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}]",5657.0
22,22,nacp_a6d78e04-cebb-4ac5-8231-103982938202,Ігор,Колихаєв,Вікторович,0,0,0,[],0,0,0,43761.0
23,23,nacp_a5a3faaa-7906-47ac-8656-cd247bf0b542,Анатолій,Купельський,Вадимович,148610,"[{'size': '148610', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,5799.0
24,24,nacp_a5b60c49-d3c3-4588-8d82-5a598d7e52e9,Микола,Криворучко,Васильович,88152,"[{'size': 75748.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 12041.0, 'sizeIncome_hidden': 0, 'type': 'leasing', 'is_foreign': 0}, {'size': 363.0, 'sizeIncome_hidden': 0, 'type': 'leasing', 'is_foreign': 0}]",83,"[{'area': 83.6, 'date': '12.09.2012', 'cost': '65168', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'house', 'area_hidden': False}]",0,0,0,34471.0
0,0,nacp_8dd440b6-f2bb-40c1-81a7-35fb979cea3a,Сергій,Савченко,Іванович,144137,"[{'size': '144137', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,7873.0
1,1,nacp_8dd4a92e-95eb-4559-9bc0-2ae85f58ce05,Ірина,Васильєва,Анатоліївна,212020,"[{'size': '212020', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,5472.0
2,2,nacp_8afc4f94-8d99-46c5-b1e3-de9098076629,Петро,Удовиченко,Вікторович,730575,"[{'size': 683275.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 47300.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}]",0,[],"[{'brand': 'VOLKSWAGEN', 'cost': 1057268.0, 'date': '25.12.2015', 'year': 2015.0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': False, 'type': 'car'}]",0,"[{'assetsCurrency': 'UAH', 'size': 880000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': False}]",17562.0
3,3,nacp_8b5d5699-792f-4882-aee8-4a30df82a98a,Олександр,Литвиненко,Олександрович,782504,"[{'size': 774345.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 125.0, 'sizeIncome_hidden': 0, 'type': 'other', 'is_foreign': 0}, {'size': 8034.0, 'sizeIncome_hidden': 0, 'type': 'salarysecond', 'is_foreign': 0}]",1686,"[{'area': 1540.0, 'date': '25.11.2000', 'cost': '18610', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 49.1, 'date': '25.11.2000', 'cost': '14150', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'house', 'area_hidden': False}, {'area': 97.8, 'date': '01.10.2015', 'cost': '137714', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'house', 'area_hidden': False}]","[{'brand': 'FORD', 'cost': 81248.0, 'date': '01.06.2019', 'year': 2013.0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': False, 'type': 'car'}]","[{'size': 122357.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'loans_received'}]","[{'assetsCurrency': 'USD', 'size': 15000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}]",5603.0
4,4,nacp_8b6265e8-994e-4af7-b860-2badd4d4c7e8,Тетяна,Тютюн,Миколаївна,1725680,"[{'size': 1725680.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}]",72,"[{'area': 72.2, 'date': '04.06.2011', 'cost': '202415', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}]","[{'brand': 'Subaru', 'cost': 0, 'date': '22.01.2014', 'year': 2011.0, 'dnt_costDate_hidden': True, 'dnt_graduationYear_hidden': False, 'type': 'car'}]",0,"[{'assetsCurrency': 'EUR', 'size': 2144.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 3170.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 10378.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'USD', 'size': 71000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}]",8064.0
5,5,nacp_8bb141a5-d772-4482-83f9-15f467aaa93b,Степан,Лозовий,Степанович,128336,"[{'size': 78336.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 50000.0, 'sizeIncome_hidden': 0, 'type': 'other', 'is_foreign': 0}]",0,0,"[{'brand': 'Hyndai', 'cost': 120000.0, 'date': '27.07.2018', 'year': 2007.0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': False, 'type': 'car'}, {'brand': 'РЕНО', 'cost': 47000.0, 'date': '03.03.2019', 'year': 2004.0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': False, 'type': 'car'}]",0,0,29044.0
6,6,nacp_8bb1434b-2c05-4b01-b843-1f39db8e6888,Тетяна,Янчук,Олександрівна,143690,"[{'size': '143690', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,16652.0
7,7,nacp_8e9b8ecf-af13-480f-859e-366a41ed8700,Тетяна,Острікова,Георгіївна,2197957,"[{'size': 304262.0, 'sizeIncome_hidden': 0, 'type': 'other', 'is_foreign': 0}, {'size': 24000.0, 'sizeIncome_hidden': 0, 'type': 'other', 'is_foreign': 0}, {'size': 262646.0, 'sizeIncome_hidden': 0, 'type': 'interest', 'is_foreign': 0}, {'size': 129405.0, 'sizeIncome_hidden': 0, 'type': 'pension', 'is_foreign': 0}, {'size': 417605.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 350000.0, 'sizeIncome_hidden': 0, 'type': 'business', 'is_foreign': 0}, {'size': 350000.0, 'sizeIncome_hidden': 0, 'type': 'business', 'is_foreign': 0}, {'size': 360000.0, 'sizeIncome_hidden': 0, 'type': 'business', 'is_foreign': 0}, {'size': 39.0, 'sizeIncome_hidden': 0, 'type': 'interest', 'is_foreign': 0}]",5891,"[{'area': 250.8, 'date': '16.03.2011', 'cost': '5368000', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'house', 'area_hidden': False}, {'area': 1000.0, 'date': '17.05.2012', 'cost': '333060', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 165.0, 'date': '17.05.2012', 'cost': '24428', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 2497.0, 'date': '14.06.2018', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}, {'area': 449.1, 'date': '02.08.2011', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'other', 'area_hidden': False}, {'area': 1530.0, 'date': '07.09.1995', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}]","[{'brand': 'Mercedes-Benz ', 'cost': 2058816.0, 'date': '12.06.2015', 'year': 2015.0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': False, 'type': 'car'}, {'brand': 'Honda', 'cost': 168000.0, 'date': '04.06.2017', 'year': 2015.0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': False, 'type': 'moto'}]","[{'size': 984800.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'other'}, {'size': 180000.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'other'}, {'size': 76000.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'other'}, {'size': 208000.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'other'}, {'size': 392600.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'other'}, {'size': 78000.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'other'}, {'size': 78000.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'other'}, {'size': 78000.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'other'}, {'size': 156000.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'other'}, {'size': 160000.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'other'}, {'size': 182000.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'other'}, {'size': 75500.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'other'}]","[{'assetsCurrency': 'UAH', 'size': 235.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 10000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'USD', 'size': 75000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'EUR', 'size': 5000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 1000000.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 92523.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'USD', 'size': 80940.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'USD', 'size': 1174.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'USD', 'size': 0, 'dnt_sizeAssets_hidden': True, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 52.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 1402.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 860000.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 17.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 206.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 7700.0, 'dnt_sizeAssets_hidden': False, 'type': 'other', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 35000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}]",5048.0
8,8,nacp_8ea73bf1-916d-4319-b9bc-b6ac91ee41bd,Вячеслав,Пилипенко,Павлович,168913,"[{'size': 36929.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 53044.0, 'sizeIncome_hidden': 0, 'type': 'interest', 'is_foreign': 0}, {'size': 78940.0, 'sizeIncome_hidden': 0, 'type': 'pension', 'is_foreign': 0}]",108,"[{'area': 108.4, 'date': '10.03.2010', 'cost': '1494259', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}]",0,0,"[{'assetsCurrency': 'UAH', 'size': 300038.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': '!немає даних'}]",723.0
9,9,nacp_8b1e3e51-234d-4638-b7e2-877962f994bd,Ігор,Бенедисюк,Михайлович,270141,"[{'size': '270141', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,1129.0
10,10,nacp_0de4ea38-d79a-4689-85c1-eff87e081b23,Андрій,Помазанов,Віталійович,565752,"[{'size': 444895.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 120857.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}]",0,[],"[{'brand': 'Toyota', 'cost': 520706.0, 'date': '12.09.2014', 'year': 2014.0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': False, 'type': 'car'}]",0,"[{'assetsCurrency': 'USD', 'size': 42000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': False}, {'assetsCurrency': 'UAH', 'size': 410000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': False}, {'assetsCurrency': 'USD', 'size': 16000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': False}, {'assetsCurrency': 'UAH', 'size': 90000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': False}]",5070.0
11,11,nacp_0de4f156-61f4-4044-9610-815ec2eef214,Людмила,Ясеновенко,Василівна,308043,"[{'size': '308043', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,8625.0
12,12,nacp_8af54f11-8582-4435-a5e7-f8beef072c82,Наталія,Храпак,Миколаївна,148940,"[{'size': '148940', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,6162.0
13,13,nacp_a914c5b0-fe6f-4367-8ec4-55778bd107c7,Юрій,Сиротюк,Миколайович,1178791,"[{'size': 81542.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 1096933.0, 'sizeIncome_hidden': 0, 'type': 'business', 'is_foreign': 0}, {'size': 316.0, 'sizeIncome_hidden': 0, 'type': 'other', 'is_foreign': 0}]",20056,"[{'area': 56.3, 'date': '06.11.2012', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'apt', 'area_hidden': False}, {'area': 20000.0, 'date': '04.12.2015', 'cost': '', 'dnt_costDate_hidden': True, 'dnt_costAssessment_hidden': True, 'type': 'land', 'area_hidden': False}]",0,0,"[{'assetsCurrency': 'USD', 'size': 24000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'EUR', 'size': 10000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'UAH', 'size': 372000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}, {'assetsCurrency': 'EUR', 'size': 6500.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': False}, {'assetsCurrency': 'USD', 'size': 5500.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': False}, {'assetsCurrency': 'UAH', 'size': 270000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': '!немає даних'}]",9958.0
14,14,nacp_aad10b0f-0a35-4cdf-942d-ed2e0917c4f3,Валерій,Карпунцов,Віталійович,593065,"[{'size': 340255.0, 'sizeIncome_hidden': 0, 'type': 'salarymain', 'is_foreign': 0}, {'size': 40000.0, 'sizeIncome_hidden': 0, 'type': 'business', 'is_foreign': 0}, {'size': 159360.0, 'sizeIncome_hidden': 0, 'type': 'dividends', 'is_foreign': 0}, {'size': 30000.0, 'sizeIncome_hidden': 0, 'type': 'business', 'is_foreign': 0}, {'size': 23450.0, 'sizeIncome_hidden': 0, 'type': 'insurance', 'is_foreign': 0}]",0,[],"[{'brand': 'HYUNDAI', 'cost': 1375000.0, 'date': '22.08.2018', 'year': 2018.0, 'dnt_costDate_hidden': False, 'dnt_graduationYear_hidden': False, 'type': 'car'}]","[{'size': 155.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'insurance'}, {'size': 9316.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'insurance'}, {'size': 9316.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'insurance'}, {'size': 10373.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'insurance'}, {'size': 1020.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'insurance'}, {'size': 1530.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'insurance'}, {'size': 155.0, 'dnt_is_foreign': False, 'dnt_sizeObligation_hidden': False, 'type': 'insurance'}]","[{'assetsCurrency': 'UAH', 'size': 1473.0, 'dnt_sizeAssets_hidden': False, 'type': 'bank', 'dnt_is_foreign': False}, {'assetsCurrency': '', 'size': 0, 'dnt_sizeAssets_hidden': True, 'type': 'cash', 'dnt_is_foreign': False}, {'assetsCurrency': 'UAH', 'size': 700000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': False}, {'assetsCurrency': 'USD', 'size': 200000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': False}, {'assetsCurrency': 'EUR', 'size': 10000.0, 'dnt_sizeAssets_hidden': False, 'type': 'cash', 'dnt_is_foreign': False}]",9843.0
15,15,nacp_aac68eb2-e3bc-46ae-a571-dec81c121260,Світлана,Яковлєва,Володимирівна,121494,"[{'size': '121494', 'sizeIncome_hidden': 0, 'type': '', 'is_foreign': 0}]",0,0,0,0,0,7844.0
