,Last_name ,Last_name_En ,First_name,First_name_En,Father_name,Company_name ,CompamyID_number,date ,Country_Ukr,Coutry_En,count
2854,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,BRIDGEMONT VENTURES LIMITED,165169,,Кіпр,Cyprus,507.0
2855,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,"OPTIMA INTERNATIONAL OF MIAMI, INC.",65-0658618,,США,USA,104.0
2856,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,GEORGIAN AMERICAN ALLOYS INC.,,,США,USA,104.0
2857,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,"ТОВ ""ПЕТРОЛІУМ-ІНВЕСТ""",24443481,,Україна,Ukraine,
2858,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,"BLUMES HOLDINGS, LLC",L17000016716,,США,USA,104.0
2859,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,"FT EUROPE HOLDINGS, INC.",P18000064630,,США,USA,104.0
2860,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,"ТОВ ""ЄВРОТАЙР УКРАЇНА""",37212832,,Україна,Ukraine,
2861,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,"ТЗОВ ""МАВЕКС""",30555833,,Україна,Ukraine,
2862,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,Transenergy Usa LLC,32067652522,,США,USA,104.0
2863,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,"OPTIMA FIXED INCOME, LLC",L09000002356,,США,USA,104.0
2864,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,EURO TYRES CORPORATION,P10000066187,,США,USA,104.0
2865,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,"FELMAN TRADING, INC.",,,США,USA,104.0
2866,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,"ТОВ ""РОКІТ-М""",43476164,,Україна,Ukraine,
2867,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,NIAGARA LASALLE CORPORATION,F12000000730,,США,USA,104.0
2868,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,ALTON MEDIA GROUP LLC,L17000035802,,США,USA,104.0
2869,ЛЕЙБЕР,Leiber,УРІЕЛ,Uriel,ЦВІ,"CC METALS AND ALLOYS, LLC",,,США,USA,104.0
2870,Косюк,Kosyuk,Юрій,Yuri,Анатолійович,"Приватне акціонерне товариство ""Миронівський хлібопродукт""",25412361,2006-03-27,Україна,Ukraine,
2871,Косюк,Kosyuk,Юрій,Yuri,Анатолійович,"Дочірнє підприємство ""Перемога нова""",30541899,1999-09-09,Україна,Ukraine,
2872,Косюк,Kosyuk,Юрій,Yuri,Анатолійович,RAFTAN HOLDING LIMITED,ΗΕ176800,2006-05-15,Кіпр,Cyprus,507.0
2873,Косюк,Kosyuk,Юрій,Yuri,Анатолійович,"Товариство з обмеженою відповідальністю ""Вінницька птахофабрика""",35878908,2011-06-17,Україна,Ukraine,
2874,Косюк,Kosyuk,Юрій,Yuri,Анатолійович,WTI TRADING LIMITED,ΗΕ169586,2005-12-19,Кіпр,Cyprus,507.0
2875,CHRISTAKIS,CHRISTAKIS,KONNARIS,KONNARIS,,SYKON SECRETARIAL LIMITED,150531,,Кіпр,Cyprus,507.0
2876,CHRISTAKIS,CHRISTAKIS,KONNARIS,KONNARIS,,MANITA INVESTMENTS LIMITED,116476,,Кіпр,Cyprus,507.0
2877,Палиця,Palytsya,Петро,Peter,Якович,"ТЗОВ ""ТОРГОВИЙ ДІМ ЛЮБАРТ""",30297485,,Україна,Ukraine,
2878,Палиця,Palytsya,Петро,Peter,Якович,"ТЗОВ ""МАВЕКС""",30555833,,Україна,Ukraine,
2879,Палиця,Palytsya,Петро,Peter,Якович,"ПАТ ""ЛЬВІВПОСТАЧ""",1882367,,Україна,Ukraine,
2880,Палиця,Palytsya,Петро,Peter,Якович,"ТОВ ""МЕГАТОНА""",39130689,,Україна,Ukraine,
2881,Палиця,Palytsya,Петро,Peter,Якович,"ТЗОВ ВОЛИНЬПЛЕМПТИЦІ""",31850302,,Україна,Ukraine,
2882,Палиця,Palytsya,Петро,Peter,Якович,"ПРАТ ""ЕНКО""",13367676,,Україна,Ukraine,
2883,Шимон,Shimon,Лейбер,Leiber,,"EUROTIRE, INC.",3763447,,США,USA,104.0
2884,Шимон,Shimon,Лейбер,Leiber,,EURO TYRES CORPORATION,P10000066187,,США,USA,104.0
2885,МІХАЛІС,Michalis,ЦІЦЕККОС,TSITSEKKOS,,QUEVERT LIMITED,385708,,Кіпр,Cyprus,507.0
2886,МІХАЛІС,Michalis,ЦІЦЕККОС,TSITSEKKOS,,"ТОВ ""ЛЕСОР ОДЕСА""",31764926,,Україна,Ukraine,
2887,МІХАЛІС,Michalis,ЦІЦЕККОС,TSITSEKKOS,,"ТОВ ""ГРОСС РІЕЛТІ""",38352600,,Україна,Ukraine,
2888,Палиця,Palytsya,Тетяна,Tetyana,Йосипівна,"ТОВ ""МАРЕНГО ЛТД""",,,Україна,Ukraine,
2889,Палиця,Palytsya,Оксана,Oksana,Василівна,"ТЗОВ ""ТОРГОВИЙ ДІМ ЛЮБАРТ""",30297485,,Україна,Ukraine,
2890,Палиця,Palytsya,Оксана,Oksana,Василівна,"ПАТ ""ЛЬВІВПОСТАЧ""",1882367,,Україна,Ukraine,
2891,Палиця,Palytsya,Оксана,Oksana,Василівна,"ТОВ ""ПРОМІНЬ УСПІХУ""",40368185,,Україна,Ukraine,
2892,Палиця,Palytsya,Оксана,Oksana,Василівна,"ТОВ ""УКРРІТЕЙЛГРУП",42633694,,Україна,Ukraine,
2893,Палиця,Palytsya,Оксана,Oksana,Василівна,"ТОВ ""СВІТ РІТЕЙЛУ""",39130542,,Україна,Ukraine,
2894,Палиця,Palytsya,Оксана,Oksana,Василівна,"ТОВ ""РІАЛ ІСТЕЙТ ТРЕЙД ПЛЮС ЛТД""",36799136,,Україна,Ukraine,
2895,Палиця,Palytsya,Оксана,Oksana,Василівна,"ТОВ ""РОКІТ-М""",43476164,,Україна,Ukraine,
2896,Палиця,Palytsya,Оксана,Oksana,Василівна,"ТОВ ""РЕНТ ЕДЖЕНСІ""",42633626,,Україна,Ukraine,
2897,Палиця,Palytsya,Оксана,Oksana,Василівна,"ТОВ""ЛІГА РЕНТ""",,,Україна,Ukraine,
2898,Палиця,Palytsya,Оксана,Oksana,Василівна,"ТОВ ""ОРЕНДНІ ІННОВАЦІЇ""",42633668,,Україна,Ukraine,
2899,Палиця,Palytsya,Оксана,Oksana,Василівна,"ТОВ ""ВЕЛС ІНСАЙД""",40307949,,Україна,Ukraine,
2900,Палиця,Palytsya,Оксана,Oksana,Василівна,"ТОВ ""ТАРГЕТ-М""",43477833,,Україна,Ukraine,
2901,Палиця,Palytsya,Оксана,Oksana,Василівна,"ТОВ ""ПЕРФЕКТ МЕНЕДЖМЕНТ""",42633673,,Україна,Ukraine,
2902,Палиця,Palytsya,Оксана,Oksana,Василівна,"ТОВ ""ВЕСТЕРН РЕНТ КОМПАНІ""",42633689,,Україна,Ukraine,
2903,Палиця,Palytsya,Оксана,Oksana,Василівна,"ТОВ ""УКРІНВЕСТТОРГБУД""",39123865,,Україна,Ukraine,
2904,Палиця,Palytsya,Оксана,Oksana,Василівна,"ТОВ ""РЕНТ СИСТЕМА""",41668291,,Україна,Ukraine,
2905,Палиця,Palytsya,Захар,Zahar,Ігорович,"ТОВ ""ТАРГЕТ-М""",43477833,,Україна,Ukraine,
2906,Палиця,Palytsya,Захар,Zahar,Ігорович,"ТОВ ""ПЕРФЕКТ МЕНЕДЖМЕНТ""",42633673,,Україна,Ukraine,
2907,Палиця,Palytsya,Захар,Zahar,Ігорович,"ТОВ ""УКРІНВЕСТТОРГБУД""",39123865,,Україна,Ukraine,
2908,Палиця,Palytsya,Захар,Zahar,Ігорович,"ТОВ ""РЕНТ СИСТЕМА""",41668291,,Україна,Ukraine,
2909,Палиця,Palytsya,Захар,Zahar,Ігорович,"ТОВ ""ВЕСТЕРН РЕНТ КОМПАНІ""",42633689,,Україна,Ukraine,
2910,Палиця,Palytsya,Захар,Zahar,Ігорович,"ТОВ ""ПРОМІНЬ УСПІХУ""",40368185,,Україна,Ukraine,
2911,Палиця,Palytsya,Захар,Zahar,Ігорович,"ТОВ ""РОКІТ-М""",43476164,,Україна,Ukraine,
2912,Палиця,Palytsya,Захар,Zahar,Ігорович,"ТОВ ""ВЕЛС ІНСАЙД""",40307949,,Україна,Ukraine,
2913,Палиця,Palytsya,Захар,Zahar,Ігорович,"ТОВ ""СВІТ РІТЕЙЛУ""",39130542,,Україна,Ukraine,
2914,Палиця,Palytsya,Захар,Zahar,Ігорович,"ТОВ ""РЕНТ ЕДЖЕНСІ""",42633626,,Україна,Ukraine,
2915,Палиця,Palytsya,Захар,Zahar,Ігорович,"ТОВ ""РІАЛ ІСТЕЙТ ТРЕЙД ПЛЮС ЛТД""",36799136,,Україна,Ukraine,
2916,Палиця,Palytsya,Захар,Zahar,Ігорович,"ТОВ ""УКРРІТЕЙЛГРУП",42633694,,Україна,Ukraine,
2917,Палиця,Palytsya,Захар,Zahar,Ігорович,"ТОВ""ЛІГА РЕНТ""",,,Україна,Ukraine,
2918,Палиця,Palytsya,Захар,Zahar,Ігорович,"ТОВ ""ОРЕНДНІ ІННОВАЦІЇ""",42633668,,Україна,Ukraine,
2919,Марченко,Marchenko,Юлія,Yulia,Вікторівна,MBF-GROUP s.r.o,46533354,,Словаччина,Slovakia,18.0
2920,Марченко,Marchenko,Юлія,Yulia,Вікторівна,MBF-GROUP s.r.o,46533354,,Словаччина,Slovakia,18.0
2921,Марченко,Marchenko,Юлія,Yulia,Вікторівна,MBF-GROUP s.r.o,46533354,,Словаччина,Slovakia,18.0
2922,Керницький,Kernytskyy,Олексій,Alex,Богданович,"Товариство з обмеженою відповідальністю ""Патріот Енерго""",40690855,2016-07-27,Україна,Ukraine,
2923,Житник,Zhytnik,Володимир,Volodymyr,Григорович,"Товариство з обмеженою відповідальністю ""Він Солар""",38134939,2012-03-03,Україна,Ukraine,
2924,Житник,Zhytnik,Володимир,Volodymyr,Григорович,"Товариство з обмеженою відповідальністю ""Гранд Солар""",32054827,2002-05-25,Україна,Ukraine,
2925,Житник,Zhytnik,Володимир,Volodymyr,Григорович,"Товариство з обмеженою відповідальністю ""Агробудтехнології""",32387601,2003-04-29,Україна,Ukraine,
2926,Житник,Zhytnik,Володимир,Volodymyr,Григорович,"Товариство з обмеженою відповідальністю ""Енергоінвест""",24895253,2004-08-19,Україна,Ukraine,
2927,Нікіторович,Nikitorovych,Олександр,Oleksandr,Володимирович,"Зовнішньоекономічна асоціація ""Новосвіт""",30594406,2004-10-20,Україна,Ukraine,
2928,Нікіторович,Nikitorovych,Олександр,Oleksandr,Володимирович,"Товариство з обмеженою відповідальністю ""Енергоінвест""",24895253,2004-08-19,Україна,Ukraine,
2929,Нікіторович,Nikitorovych,Олександр,Oleksandr,Володимирович,"Товариство з обмеженою відповідальністю ""Агробудтехнології""",32387601,2003-04-29,Україна,Ukraine,
2930,Нікіторович,Nikitorovych,Олександр,Oleksandr,Володимирович,"Товариство з обмеженою відповідальністю ""Сервістрансавто""",31743293,2004-10-01,Україна,Ukraine,
2931,Підлісний,Pidlisny,Володимир,Volodymyr,Григорович,"Товариство з обмеженою відповідальністю ""Агробудтехнології""",32387601,2003-04-29,Україна,Ukraine,
2932,Черток,Chertok,Лариса,Larissa,Валеріївна,Gehold SA,CHE-110.583.532,,Швейцарія,Switzerland,15.0
2933,Черток,Chertok,Лариса,Larissa,Валеріївна,CAD COOL SA,CH66007939961,,Швейцарія,Switzerland,15.0
2934,Черток,Chertok,Лариса,Larissa,Валеріївна,TITAN FLEET HOLDINGS LTD,ΗΕ341146,,Кіпр,Cyprus,507.0
2935,Богдан,Bohdan,Андрій,Andriy,Йосипович,IDELBERG RESOURCES INC,1505941,,Британські Віргінські острови,British Virgin Islands,174.0
2936,Богдан,Bohdan,Андрій,Andriy,Йосипович,"АДВОКАТСЬКЕ ОБ'ЄДНАННЯ ""АДВОКАТСЬКА ФІРМА ""ПУКШИН І ПАРТНЕРИ""",33153852,2004-09-01,Україна,Ukraine,
2937,Богдан,Bohdan,Андрій,Andriy,Йосипович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ФІРМА ""РЕЗОН""",21572746,,Україна,Ukraine,
2938,Єрмак,Ermak,Андрій,Andriy,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДІЙНА ГРУПА ЄВРОПЕЙСЬКОГО ПАРТНЕРСТВА""",31662403,2001-10-04,Україна,Ukraine,
2939,Єрмак,Ermak,Андрій,Andriy,Борисович,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""НАША ГОРДІСТЬ""",37143057,2010-06-01,Україна,Ukraine,
2940,Єрмак,Ermak,Андрій,Andriy,Борисович,"ЗАКРИТЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ІНТЕРПРОМФІНАНС УКРАЇНА""",30577092,1999-10-29,Україна,Ukraine,
2941,Єрмак,Ermak,Андрій,Andriy,Борисович,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""СПІЛКА ПІДПРИЄМЦІВ ТЕЛЕ ТА КІНОІНДУСТРІЇ""",36844356,2009-12-03,Україна,Ukraine,
2942,Єрмак,Ermak,Андрій,Andriy,Борисович,"ЗАКРИТЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ІНТЕРПРОМФІНАНС УКРАЇНА""",30577092,1999-10-29,Україна,Ukraine,
2943,Єрмак,Ermak,Андрій,Andriy,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""М.Є.П.""",30974434,2000-07-17,Україна,Ukraine,
2944,Єрмак,Ermak,Андрій,Andriy,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АМА ВІЖН""",42105453,2018-05-03,Україна,Ukraine,
2945,Єрмак,Ermak,Андрій,Andriy,Борисович,"МІЖНАРОДНА АСОЦІАЦІЯ ""УКРАЇНО-ГРУЗИНСЬКЕ СПІВРОБІТНИЦТВО В СФЕРІ ІНОЗЕМНОГО ІНВЕСТУВАННЯ""",33403566,2005-08-23,Україна,Ukraine,
2946,Єрмак,Ermak,Андрій,Andriy,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МІЖНАРОДНА ФАРМАЦЕВТИЧНА ГРУПА""",32850654,,Україна,Ukraine,
2947,Єрмак,Ermak,Андрій,Andriy,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕР ПІ АЙ""",39470025,2014-11-03,Україна,Ukraine,
2948,Єрмак,Ermak,Андрій,Andriy,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕР ПІ АЙ""",39470025,2014-11-03,Україна,Ukraine,
2949,Єрмак,Ermak,Андрій,Andriy,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АМА ВІЖН""",42105453,2018-05-03,Україна,Ukraine,
2950,Єрмак,Ermak,Андрій,Andriy,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АМА ВІЖН""",42105453,2018-05-03,Україна,Ukraine,
2951,Єрмак,Ermak,Андрій,Andriy,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАРНЕТ ІНТЕРНЕШНЛ МЕДІА ГРУП""",38149641,2013-04-23,Україна,Ukraine,
2952,Єрмак,Ermak,Андрій,Andriy,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАРНЕТ ІНТЕРНЕШНЛ МЕДІА ГРУП""",38149641,2013-04-23,Україна,Ukraine,
2953,Єрмак,Ermak,Андрій,Andriy,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МІЖНАРОДНА ПРАВНИЧА КОМПАНІЯ""",24943255,1997-10-13,Україна,Ukraine,
2954,Єрмак,Ermak,Андрій,Andriy,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МІЖНАРОДНА ПРАВНИЧА КОМПАНІЯ""",24943255,1997-10-13,Україна,Ukraine,
2955,Єрмак,Ermak,Андрій,Andriy,Борисович,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""СОЮЗ СПОЖИВАЧІВ МЕДИЧНИХ ПОСЛУГ, ЛІКАРСЬКИХ ЗАСОБІВ ТА ВИРОБІВ МЕДИЧНОГО ПРИЗНАЧЕННЯ""",36677833,2009-09-16,Україна,Ukraine,
2956,Єрмак,Ermak,Андрій,Andriy,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МІЖНАРОДНА КОНСАЛТИНГОВА АГЕНЦІЯ""",32309331,2004-02-11,Україна,Ukraine,
2957,Єрмак,Ermak,Андрій,Andriy,Борисович,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ВІДЧУЙ""",37701717,2011-05-11,Україна,Ukraine,
2958,Єрмак,Ermak,Андрій,Andriy,Борисович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МІЖНАРОДНА ФАРМАЦЕВТИЧНА ГРУПА""",32850654,,Україна,Ukraine,
2959,Гончаренко,Goncharenko,Вадим,Vadim,Вікторович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЗИМА""",32951293,2004-05-27,Україна,Ukraine,
2960,Paul,Paul,Аlbert,Albert,Konstanty,THE BANNER COMPANY,2745081,,США,USA,104.0
2961,Paul,Paul,Аlbert,Albert,Konstanty,United Coal Company LLC,S1506007,,США,USA,104.0
2962,Paul,Paul,Аlbert,Albert,Konstanty,CARTER ROAG COAL COMPANY,3695574,,США,USA,104.0
2963,Paul,Paul,Аlbert,Albert,Konstanty,HILLTOP ENERGY CORPORATION,150886,,США,USA,104.0
2964,Paul,Paul,Аlbert,Albert,Konstanty,HOKIE MINING COMPANY,3575487,,США,USA,104.0
2965,Paul,Paul,Аlbert,Albert,Konstanty,PATRICK COAL CORPORATION,1013747,,США,USA,104.0
2966,Paul,Paul,Аlbert,Albert,Konstanty,Sapphire Coal Company,6266019,,США,USA,104.0
2967,Paul,Paul,Аlbert,Albert,Konstanty,The Black Diamond Company,780460,,США,USA,104.0
2968,Paul,Paul,Аlbert,Albert,Konstanty,Surface Minerals Company,3773249,,США,USA,104.0
2969,Богдан,Bohdan,Ігор,Igor,Йосифович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЮРИДИЧНА ФІРМА ""СТАТУС""",33100308,2004-08-17,Україна,Ukraine,
2970,Богдан,Bohdan,Ігор,Igor,Йосифович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЮРИДИЧНА ФІРМА ""СТАТУС""",33100308,2004-08-17,Україна,Ukraine,
2971,Богдан,Bohdan,Ігор,Igor,Йосифович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЮРИДИЧНА ФІРМА ""СТАТУС""",33100308,2004-08-17,Україна,Ukraine,
2972,Богдан,Bohdan,Ігор,Igor,Йосифович,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЮРИДИЧНА ФІРМА ""СТАТУС""",33100308,2004-08-17,Україна,Ukraine,
2973,Пукшин,Pukshyn,Ігор,Igor,Гелярович,"АДВОКАТСЬКЕ ОБ'ЄДНАННЯ ""АДВОКАТСЬКА ФІРМА ""ПУКШИН І ПАРТНЕРИ""",33153852,2004-09-01,Україна,Ukraine,
